Date,Year,Month,Day,Cat,Units,MeanTemp,Day_Of_the_Week,Week_of_the_Month,Week_of_the_Year,IsWeekDay,Winter_State,Holidays,Event_SchoolHoliday,Event_ChrismasandNewYear
2018-10-16,2018,10,16,Pain & Analgesic                                  ,3,2.4,Tuesday,3,42,1,2,0,0,0
2018-10-16,2018,10,16,Pain & Analgesic                                  ,7,2.4,Tuesday,3,42,1,2,0,0,0
2018-10-16,2018,10,16,Pain & Analgesic                                  ,2,2.4,Tuesday,3,42,1,2,0,0,0
2018-10-16,2018,10,16,Pain & Analgesic                                  ,3,2.4,Tuesday,3,42,1,2,0,0,0
2018-10-16,2018,10,16,Vitamins/Herbals/Natural Supplements              ,3,2.4,Tuesday,3,42,1,2,0,0,0
2018-10-16,2018,10,16,Vitamins/Herbals/Natural Supplements              ,26,2.4,Tuesday,3,42,1,2,0,0,0
2018-10-16,2018,10,16,Vitamins/Herbals/Natural Supplements              ,10,2.4,Tuesday,3,42,1,2,0,0,0
2018-10-16,2018,10,16,Vitamins/Herbals/Natural Supplements              ,26,2.4,Tuesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Cold & Allergy Medications                        ,28,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Cold & Allergy Medications                        ,72,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Cold & Allergy Medications                        ,3,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Cold & Allergy Medications                        ,23,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Cold & Allergy Medications                        ,13,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Cold & Allergy Medications                        ,103,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Eye & Ear Care                                    ,13,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Eye & Ear Care                                    ,15,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Eye & Ear Care                                    ,3,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Internal Remedies                                 ,3,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Internal Remedies                                 ,5,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Internal Remedies                                 ,20,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Internal Remedies                                 ,7,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Internal Remedies                                 ,15,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Pain & Analgesic                                  ,10,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Pain & Analgesic                                  ,180,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Pain & Analgesic                                  ,7,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Pain & Analgesic                                  ,10,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Vitamins/Herbals/Natural Supplements              ,15,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Vitamins/Herbals/Natural Supplements              ,7,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-17,2018,10,17,Vitamins/Herbals/Natural Supplements              ,38,7.9,Wednesday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Cold & Allergy Medications                        ,16,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Cold & Allergy Medications                        ,43,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Cold & Allergy Medications                        ,8,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Cold & Allergy Medications                        ,20,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Cold & Allergy Medications                        ,13,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Cold & Allergy Medications                        ,120,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Eye & Ear Care                                    ,3,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Eye & Ear Care                                    ,7,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Eye & Ear Care                                    ,7,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Eye & Ear Care                                    ,23,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Internal Remedies                                 ,7,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Internal Remedies                                 ,16,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Internal Remedies                                 ,20,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Internal Remedies                                 ,10,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Internal Remedies                                 ,28,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Pain & Analgesic                                  ,10,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Pain & Analgesic                                  ,103,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Pain & Analgesic                                  ,3,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Pain & Analgesic                                  ,3,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Vitamins/Herbals/Natural Supplements              ,2,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Vitamins/Herbals/Natural Supplements              ,13,8.5,Thursday,3,42,1,2,0,0,0
2018-10-18,2018,10,18,Vitamins/Herbals/Natural Supplements              ,16,8.5,Thursday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Cold & Allergy Medications                        ,23,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Cold & Allergy Medications                        ,66,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Cold & Allergy Medications                        ,2,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Cold & Allergy Medications                        ,20,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Cold & Allergy Medications                        ,20,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Cold & Allergy Medications                        ,120,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Eye & Ear Care                                    ,7,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Eye & Ear Care                                    ,7,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Eye & Ear Care                                    ,26,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Internal Remedies                                 ,10,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Internal Remedies                                 ,18,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Internal Remedies                                 ,20,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Internal Remedies                                 ,3,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Internal Remedies                                 ,43,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Pain & Analgesic                                  ,16,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Pain & Analgesic                                  ,125,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Pain & Analgesic                                  ,10,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Pain & Analgesic                                  ,7,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Pain & Analgesic                                  ,10,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Pain & Analgesic                                  ,3,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Vitamins/Herbals/Natural Supplements              ,13,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Vitamins/Herbals/Natural Supplements              ,8,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Vitamins/Herbals/Natural Supplements              ,3,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Vitamins/Herbals/Natural Supplements              ,13,4,Friday,3,42,1,2,0,0,0
2018-10-19,2018,10,19,Vitamins/Herbals/Natural Supplements              ,43,4,Friday,3,42,1,2,0,0,0
2018-10-20,2018,10,20,Cold & Allergy Medications                        ,23,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Cold & Allergy Medications                        ,62,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Cold & Allergy Medications                        ,3,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Cold & Allergy Medications                        ,10,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Cold & Allergy Medications                        ,72,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Eye & Ear Care                                    ,3,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Eye & Ear Care                                    ,3,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Eye & Ear Care                                    ,11,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Internal Remedies                                 ,7,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Internal Remedies                                 ,8,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Internal Remedies                                 ,7,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Internal Remedies                                 ,3,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Internal Remedies                                 ,30,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Pain & Analgesic                                  ,10,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Pain & Analgesic                                  ,125,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Pain & Analgesic                                  ,3,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Pain & Analgesic                                  ,3,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Pain & Analgesic                                  ,7,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Pain & Analgesic                                  ,10,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Vitamins/Herbals/Natural Supplements              ,3,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Vitamins/Herbals/Natural Supplements              ,3,1.5,Saturday,3,42,0,2,0,0,0
2018-10-20,2018,10,20,Vitamins/Herbals/Natural Supplements              ,25,1.5,Saturday,3,42,0,2,0,0,0
2018-10-21,2018,10,21,Cold & Allergy Medications                        ,16,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Cold & Allergy Medications                        ,46,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Cold & Allergy Medications                        ,13,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Cold & Allergy Medications                        ,7,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Cold & Allergy Medications                        ,75,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Eye & Ear Care                                    ,3,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Eye & Ear Care                                    ,7,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Eye & Ear Care                                    ,3,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Internal Remedies                                 ,7,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Internal Remedies                                 ,3,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Internal Remedies                                 ,10,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Internal Remedies                                 ,10,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Pain & Analgesic                                  ,3,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Pain & Analgesic                                  ,52,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Pain & Analgesic                                  ,3,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Vitamins/Herbals/Natural Supplements              ,3,4,Sunday,4,43,0,2,0,0,0
2018-10-21,2018,10,21,Vitamins/Herbals/Natural Supplements              ,16,4,Sunday,4,43,0,2,0,0,0
2018-10-22,2018,10,22,Cold & Allergy Medications                        ,25,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Cold & Allergy Medications                        ,77,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Cold & Allergy Medications                        ,20,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Cold & Allergy Medications                        ,16,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Cold & Allergy Medications                        ,125,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Eye & Ear Care                                    ,16,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Eye & Ear Care                                    ,3,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Eye & Ear Care                                    ,39,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Internal Remedies                                 ,7,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Internal Remedies                                 ,28,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Internal Remedies                                 ,7,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Internal Remedies                                 ,41,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Pain & Analgesic                                  ,10,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Pain & Analgesic                                  ,112,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Pain & Analgesic                                  ,3,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Pain & Analgesic                                  ,7,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Pain & Analgesic                                  ,13,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Pain & Analgesic                                  ,13,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Vitamins/Herbals/Natural Supplements              ,10,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Vitamins/Herbals/Natural Supplements              ,8,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Vitamins/Herbals/Natural Supplements              ,3,0.3,Monday,4,43,1,2,0,0,0
2018-10-22,2018,10,22,Vitamins/Herbals/Natural Supplements              ,57,0.3,Monday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Cold & Allergy Medications                        ,23,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Cold & Allergy Medications                        ,95,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Cold & Allergy Medications                        ,3,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Cold & Allergy Medications                        ,13,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Cold & Allergy Medications                        ,16,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Cold & Allergy Medications                        ,159,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Eye & Ear Care                                    ,3,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Eye & Ear Care                                    ,3,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Eye & Ear Care                                    ,30,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Internal Remedies                                 ,13,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Internal Remedies                                 ,26,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Internal Remedies                                 ,16,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Internal Remedies                                 ,46,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Pain & Analgesic                                  ,13,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Pain & Analgesic                                  ,161,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Pain & Analgesic                                  ,3,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Pain & Analgesic                                  ,7,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Pain & Analgesic                                  ,3,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Pain & Analgesic                                  ,13,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Pain & Analgesic                                  ,13,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Vitamins/Herbals/Natural Supplements              ,8,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Vitamins/Herbals/Natural Supplements              ,20,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Vitamins/Herbals/Natural Supplements              ,7,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-23,2018,10,23,Vitamins/Herbals/Natural Supplements              ,43,4.9,Tuesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Cold & Allergy Medications                        ,13,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Cold & Allergy Medications                        ,103,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Cold & Allergy Medications                        ,3,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Cold & Allergy Medications                        ,23,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Cold & Allergy Medications                        ,16,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Cold & Allergy Medications                        ,139,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Eye & Ear Care                                    ,3,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Eye & Ear Care                                    ,3,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Eye & Ear Care                                    ,20,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Eye & Ear Care                                    ,3,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Internal Remedies                                 ,28,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Internal Remedies                                 ,16,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Internal Remedies                                 ,16,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Internal Remedies                                 ,43,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Pain & Analgesic                                  ,10,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Pain & Analgesic                                  ,128,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Pain & Analgesic                                  ,10,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Pain & Analgesic                                  ,7,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Pain & Analgesic                                  ,16,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Pain & Analgesic                                  ,7,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Vitamins/Herbals/Natural Supplements              ,20,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Vitamins/Herbals/Natural Supplements              ,10,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Vitamins/Herbals/Natural Supplements              ,13,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-24,2018,10,24,Vitamins/Herbals/Natural Supplements              ,64,6.5,Wednesday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Cold & Allergy Medications                        ,26,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Cold & Allergy Medications                        ,56,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Cold & Allergy Medications                        ,3,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Cold & Allergy Medications                        ,20,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Cold & Allergy Medications                        ,82,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Eye & Ear Care                                    ,10,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Eye & Ear Care                                    ,10,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Internal Remedies                                 ,3,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Internal Remedies                                 ,13,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Internal Remedies                                 ,16,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Internal Remedies                                 ,28,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Pain & Analgesic                                  ,11,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Pain & Analgesic                                  ,131,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Pain & Analgesic                                  ,10,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Pain & Analgesic                                  ,7,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Pain & Analgesic                                  ,13,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Vitamins/Herbals/Natural Supplements              ,16,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Vitamins/Herbals/Natural Supplements              ,16,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Vitamins/Herbals/Natural Supplements              ,7,3.9,Thursday,4,43,1,2,0,0,0
2018-10-25,2018,10,25,Vitamins/Herbals/Natural Supplements              ,13,3.9,Thursday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Cold & Allergy Medications                        ,16,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Cold & Allergy Medications                        ,72,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Cold & Allergy Medications                        ,3,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Cold & Allergy Medications                        ,20,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Cold & Allergy Medications                        ,10,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Cold & Allergy Medications                        ,100,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Eye & Ear Care                                    ,10,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Eye & Ear Care                                    ,26,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Internal Remedies                                 ,3,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Internal Remedies                                 ,0,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Internal Remedies                                 ,7,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Internal Remedies                                 ,16,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Internal Remedies                                 ,3,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Internal Remedies                                 ,51,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Pain & Analgesic                                  ,16,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Pain & Analgesic                                  ,107,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Pain & Analgesic                                  ,7,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Pain & Analgesic                                  ,20,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Pain & Analgesic                                  ,3,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Pain & Analgesic                                  ,7,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Vitamins/Herbals/Natural Supplements              ,11,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Vitamins/Herbals/Natural Supplements              ,10,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Vitamins/Herbals/Natural Supplements              ,8,1.7,Friday,4,43,1,2,0,0,0
2018-10-26,2018,10,26,Vitamins/Herbals/Natural Supplements              ,26,1.7,Friday,4,43,1,2,0,0,0
2018-10-27,2018,10,27,Cold & Allergy Medications                        ,16,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Cold & Allergy Medications                        ,69,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Cold & Allergy Medications                        ,10,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Cold & Allergy Medications                        ,20,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Cold & Allergy Medications                        ,71,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Eye & Ear Care                                    ,7,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Eye & Ear Care                                    ,23,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Internal Remedies                                 ,7,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Internal Remedies                                 ,7,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Internal Remedies                                 ,13,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Internal Remedies                                 ,28,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Pain & Analgesic                                  ,7,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Pain & Analgesic                                  ,126,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Pain & Analgesic                                  ,5,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Pain & Analgesic                                  ,3,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Pain & Analgesic                                  ,7,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Pain & Analgesic                                  ,2,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Pain & Analgesic                                  ,3,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Vitamins/Herbals/Natural Supplements              ,5,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Vitamins/Herbals/Natural Supplements              ,3,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Vitamins/Herbals/Natural Supplements              ,16,3.6,Saturday,4,43,0,2,0,0,0
2018-10-27,2018,10,27,Vitamins/Herbals/Natural Supplements              ,48,3.6,Saturday,4,43,0,2,0,0,0
2018-10-28,2018,10,28,Cold & Allergy Medications                        ,7,3.5,Sunday,5,44,0,2,0,0,0
2018-10-28,2018,10,28,Cold & Allergy Medications                        ,20,3.5,Sunday,5,44,0,2,0,0,0
2018-10-28,2018,10,28,Cold & Allergy Medications                        ,7,3.5,Sunday,5,44,0,2,0,0,0
2018-10-28,2018,10,28,Cold & Allergy Medications                        ,7,3.5,Sunday,5,44,0,2,0,0,0
2018-10-28,2018,10,28,Cold & Allergy Medications                        ,23,3.5,Sunday,5,44,0,2,0,0,0
2018-10-28,2018,10,28,Eye & Ear Care                                    ,3,3.5,Sunday,5,44,0,2,0,0,0
2018-10-28,2018,10,28,Eye & Ear Care                                    ,3,3.5,Sunday,5,44,0,2,0,0,0
